GridironBionutrientsInc_20171206_8-K_EX-10.2_10972556_EX-10.2_Endorsement Agreement,"recitals the nfla, nfla-nc and the company (collectively the ""parties"") agree that this addendum i shall be affixed and be enforceable under the terms of the endorsement agreement executed by the parties on october 30, 2017.","before,interval"
EmeraldHealthBioceuticalsInc_20200218_1-A_EX1A-6 MAT CTRCT_11987205_EX1A-6 MAT CTRCT_Development Agreement,"article 2 -- responsibilities 2.1 ehs and ehn shall bear all costs associated with the development, inventory, sales, and marketing of any product (""products"") which ehs or ehn sells.",
TRANSMONTAIGNEPARTNERSLLC_03_13_2020-EX-10.9-SERVICES AGREEMENT,this agreement may be amended or modified from time to time only by the written agreement of all the parties hereto.,"before,interval,cond_a"
VARIABLESEPARATEACCOUNT_04_30_2014-EX-13.C-UNCONDITIONAL CAPITAL MAINTENANCE AGREEMENT,"subject to the requirements of applicable law and the approval, to the extent required, by any or all of the company's senior management, relevant management committees, board of directors, and of any insurance regulator, the company hereby acknowledges that, in a manner consistent with past practice and any other reasonable requirements of aig, it will comply with all financial and budgetary planning, risk mitigation, derisking or pricing, corporate governance, investment, informational and procedural requirements set forth by aig. 6.","before,interval"
LohaCompanyltd_20191209_F-1_EX-10.16_11917878_EX-10.16_Supply Agreement,"law application it will be governed by the law of the people's republic of china ,otherwise it is governed by united nations convention on contract for the international sale of goods.","before,interval"
GAINSCOINC_01_21_2010-EX-10.41-SPONSORSHIP AGREEMENT,"subject to payment by the sponsor of the sponsorship fee provided for herein, during the term of this agreement racing shall cause the racing team to provide for the sponsor's benefit all of the benefits customarily associated with the sponsorship of a daytona prototype series racing team and consistent with the benefits provided to the sponsor in 2005 - 2009 (individually, a ""benefit,"" and collectively, the ""benefits""), including but not limited to the following: (i) displaying prominent identification of the sponsor's name and/or logo in signage on the race car and racing suits and, where appropriate, on other team equipment (subject to approval by the sponsor); (ii) making available for the use of the sponsor (x) the personalities associated with the racing team, including without limitation the name, voice, picture, portrait, likeness, persona and/or signature of each driver for endorsements, commercial advertising and promotions in any and all media throughout the world during the term of this agreement, (y) the racing team's home base facilities in texas, and (z) those facilities designated or assigned for the use of the racing team at each race and race location at which the racing team actually participates in the race, all for appropriate public relations and other promotional and marketing purposes.","before,after,interval,interval,cond_a,cond_a,unless"
PrecheckHealthServicesInc_20200320_8-K_EX-99.2_12070169_EX-99.2_Distributor Agreement,"in the event of termination, the distributor shall be entitled to receive all orders accepted by the principal prior to the date of termination and may sell the ordered products in the territory.","before,before,cond_a"
HerImports_20161018_8-KA_EX-10.14_9765707_EX-10.14_Maintenance Agreement,"leader knows of no fact that has resulted, or will result in a material change in the business, operations, or assets of leader.",
ScansourceInc_20190822_10-K_EX-10.38_11793958_EX-10.38_Distributor Agreement2,"if you do not agree to all of the terms of this agreement, then (a) do not download, install or use the software, and (b) you may return the software for a full refund, or, if the software is supplied as part of another product, you may return the entire product for a full refund.","interval,cond_a"
SPORTHALEYINC_09_29_1997-EX-10.2-10-ENDORSEMENT AGREEMENT,"the company shall not be entitled to assign this agreement to any other party without the professional's express prior written consent, except any assignment by the company as a result of a stock exchange, merger, consolidation, or sale of substantially all of the assets of the company, in which case not such consent shall be required.","before,before,unless,unless"
"SIBANNAC,INC_12_04_2017-EX-2.1-Strategic Alliance Agreement","4) compensation when custom products are designed, developed and to be delivered to bravatek-identified perspective clients, the parties shall agree to a proposed sales price for use during the project in writing prior to the commencement of each project.","before,interval,interval,cond_t,cond_a"
TRANSMONTAIGNEPARTNERSLLC_03_13_2020-EX-10.9-SERVICES AGREEMENT,"such reimbursements shall be made by the operating company to employeeco in advance or immediately upon such costs being incurred, or otherwise in accordance with historical practice, unless otherwise agreed between the operating company and employeeco.","before,before,interval,cond_a,unless"
PROLONGINTERNATIONALCORP_03_23_1998-EX-10.16-SPONSORSHIP AGREEMENT,sabco shall cause each car to be painted with paint schemes approved by each's primary sponsor and shall cause to display prolong associate sponsor decal signage upon the middle side panel (between car number and rear tire; both sides of car) with dimensions of approximately 6 inches high by 16 inches long.,"before,interval,cond_a"
RISEEDUCATIONCAYMANLTD_04_17_2020-EX-4.23-SERVICE AGREEMENT,"in addition, service provider may send any notice by email to the email address provided by service recipient in this agreement, and the notice shall be deemed as being delivered when such email is successfully sent.","before,cond_t,cond_a"
DataCallTechnologies_20060918_SB-2A_EX-10.9_944510_EX-10.9_Content License Agreement,"6 confidentiality 6.1 each party shall keep in confidence all material and information, including without limitation content, received from the other party and marked as confidential or which should be understood to be confidential, and may not use such material or information for any other purposes than those set forth in this agreement.","interval,interval,unless"
ZtoExpressCaymanInc_20160930_F-1_EX-10.10_9752871_EX-10.10_Transportation Agreement,such payment shall be deducted from the current month's freight and be topped up by party b in case of inadequacy.,"before,interval,cond_a"
CENTRACKINTERNATIONALINC_10_29_1999-EX-10.3-WEB SITE HOSTING AGREEMENT,"this agreement was entered into in the state of florida, and its validity, construction, interpretation, and legal effect shall be governed by the laws and judicial decisions of the state of florida applicable to contracts entered into and performed entirely within the state of florida.","before,interval"
CHIPMOSTECHNOLOGIESBERMUDALTD_04_18_2016-EX-4.72-Strategic Alliance Agreement,all language used in such proceedings shall be mandarin chinese.,
MSCIINC_02_28_2008-EX-10.10-,"(a) any provision of this agreement may be amended or waived if, but only if, such amendment or waiver is in writing and is signed, in the case of an amendment, by each party to this agreement, or in the case of a waiver, by the party against whom the waiver is to be effective.","before,cond_a"
"TURNKEYCAPITAL,INC_07_20_2017-EX-1.1-Strategic Alliance Agreement","any disputes arising under or in connection with the validity, interpretation and performance of this agreement that cannot be resolved amicably by the parties shall be settled in arbitration before a single arbitrator.","before,before,interval"
BravatekSolutionsInc_20170418_8-K_EX-10.1_10205739_EX-10.1_Reseller Agreement,"in the event that reseller (i) refers a registered referral to company, through delivery to company of the lead form attached hereto as exhibit a, and (ii) such registered referral executes an agreement to purchase any of such company products or services, then company shall pay reseller a referral fee, as specified in exhibit b attached hereto.","interval,cond_a,cond_a"
WESTERN COPPER - NON-COMPETITION AGREEMENT,"successors and assigns 4.7 this agreement will enure to the benefit of and be binding upon the respective heirs, executors, administrators, personal representatives, successors and permitted assigns of each party hereto.",cond_a
